deeplink,Domain,host,tld,domaincc,keywords,LE,BL,DP,LP,CCP,IPP,ABY,ACR,WBY,Registrar,Alexa,QCR,Dmoz,Yaca,Add Date,C,N,O,B,I,D,US,COM.AU,CA,UK,CO.UK,CO,EU,IN,CO.IN,AT,CH,BE,NL,DK,FR,PL,ES,PT,IT,ME,TV,IO,CN,RU,SE,NU,Reg,Reg32,Free32,SG,CO,CPC,SDE,CODE,CPCDE,SUS,COUS,CPCUS,SUK,COUK,CPCUK,MMGR,MMIP,MMCP,SQI,NFB,NTW,CF,TF,TR,MBL,MIU,MCU,MDP,MIP,MCP,TTF,MODE,MOLE,MOLI,MOLP,MRDL,MRDF,MRDH,MRDD,MRDS,ML,MLTP,MRL,MRLP,MDPE,MBLE,MDPG,MBLG,MDPEE,MBLEE,MDPGE,MBLGE,SRUSR,SRUSK,SRUST,SRUSC,RDT,RDS,RDE,RDT COM,RDS COM,RDE COM,RDT CNO,RDS CNO,RDE CNO,WPL,GEO,GEOC,GEOD,Price,currency,Bids,Traffic,Valuation,Endtime
https://www.expireddomains.net/goto/1/ln8ox/21/?tr=export,zapad.com,zapad,com,ZapAd.com,Zap Ad,5,2,0,0,0,0,12/6/2000,80,11/10/2003,"GoDaddy.com, LLC",0,0,no,no,1/31/2018,registered,registered,registered,registered,registered,registered,available,available,available,available,registered,registered,registered,available,available,available,available,available,registered,available,registered,available,available,available,available,registered,registered,available,available,registered,available,available,28,14,18,20,6,0.87 USD,140,0,0.00 EUR,210,0,0.00 USD,90,0,0.00 GBP,0,0,0,0,taken,taken,0,0,0,2,2,1,1,1,1,-,0,0,0,0,1,1,0,1,0,,0,[English - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,249,141,108,185,114,72,226,132,94,0,,,,20,USD,13,0,0,11/29/2019 23:59
https://www.expireddomains.net/goto/1/ij7wi/21/?tr=export,alsatkazan.com,alsatkazan,com,alsatkazan.com,Al Sat Kazan,10,1,0,0,0,0,11/21/2003,94,6/10/2019,"GoDaddy.com, LLC",0,0,no,no,2/17/2016,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,2,2,30,110,66,0.35 USD,10,9,0.00 EUR,10,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,taken,available,0,0,0,1,80,80,1,1,1,-,0,0,1,17,0,0,0,1,0,,0,[Turkish - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,1,4,2,2,0,PA,RU,kazan>ru-city,100,USD,13,0,0,12/9/2019 14:00
https://www.expireddomains.net/goto/1/7rp37/21/?tr=export,newenglandrealty.com,newenglandrealty,com,NewenglandRealty.com,Newengland Realty,16,18,3,3,4,3,4/30/1999,131,1/4/1997,"GoDaddy.com, LLC",0,0,no,no,9/15/2014,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,2,1,31,0,0,0.00 USD,10,0,0.00 EUR,260,7,0.52 USD,10,0,0.00 GBP,0,0,0,0,available,available,10,3,3.33,18,1483,1463,11,11,11,"3 - Computers/Internet/Web Design and Development (63.37%), 3 - Business/Financial Services (27.74%), 3 - Society/Ethnicity (7.68%), 2 - Computers/Programming/Internet (0.32%), 2 - Computers/Programming/Languages (0.19%)",0,0,1,262,11,6,0,11,5,[English - 100.00%],0,"[English - 94.00%], [Latin - 5.00%]",28,0,0,0,0,0,0,0,0,0,0,0,0,26,9,17,16,9,8,22,9,13,0,PA,US PH,real>ph-neighborhood newengland>us-city,"2,000",USD,13,0,0,12/6/2019 08:04
https://www.expireddomains.net/goto/1/5h6mkj/21/?tr=export,urbanpost.com,urbanpost,com,UrbanPost.com,Urban Post,9,4,0,0,0,0,3/22/2004,29,5/11/2017,"GoDaddy.com, LLC",0,0,no,no,4/14/2018,registered,registered,registered,available,available,available,available,available,registered,available,registered,available,available,registered,available,available,available,available,available,available,registered,available,registered,available,registered,available,registered,available,registered,available,available,available,13,11,21,4400,0,0.00 USD,170,0,0.00 EUR,50,0,0.00 USD,20,2,0.00 GBP,0,0,0,0,taken,taken,0,0,0,4,3,3,1,1,1,-,0,0,0,0,1,1,0,1,1,,0,"[Basque - 25.00%], [Catalan/Valencian - 25.00%], [English - 25.00%], [Spanish/Castilian - 25.00%]",1,0,0,0,0,0,0,0,0,0,0,0,0,22,17,5,16,14,3,22,17,5,0,PA,US,post>us-city,20,USD,13,0,0,2/14/2020 18:05
https://www.expireddomains.net/goto/1/kzdfn/21/?tr=export,lfks.com,lfks,com,lfks.com,lfks,4,0,0,0,0,0,7/20/2001,33,10/9/2010,Epik Inc.,0,0,no,no,11/12/2015,registered,registered,registered,available,registered,registered,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,10,6,26,1300,0,0.00 USD,880,0,0.00 EUR,20,0,0.00 USD,20,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,530,526,0,0,0,-,0,0,1,83,0,0,0,0,0,,0,[Chinese - 100.00%],1,0,0,0,0,0,0,0,0,0,0,0,0,75,46,29,62,40,23,70,43,27,0,,,,"1,999",USD,13,0,0,1/21/2020 12:02
https://www.expireddomains.net/goto/1/lhfpg/21/?tr=export,vgxy.com,vgxy,com,vgxy.com,vgxy,4,0,0,0,0,0,2/2/2011,13,11/2/2007,"GoDaddy.com, LLC",0,0,no,no,10/3/2015,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,2,2,30,20,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[Chinese - 100.00%],5,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,4,3,2,6,4,2,0,,,,99,USD,13,0,0,1/20/2020 16:00
https://www.expireddomains.net/goto/1/3z5ltx/21/?tr=export,mypersonalinjury.com,mypersonalinjury,com,MyPersonalInjury.com,My Personal Injury,16,0,0,0,0,0,3/26/2004,21,1/10/2000,"CSC Corporate Domains, Inc.",0,0,no,no,3/27/2015,registered,available,available,available,available,available,available,available,registered,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,5,4,28,10,27,13.83 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,taken,available,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,2,35,34,2,42,40,2,0,,,,500,USD,13,0,0,1/11/2020 16:02
https://www.expireddomains.net/goto/1/aj2v2g/21/?tr=export,cryptomarkets.io,cryptomarkets,io,CryptoMarkets.io,Crypto Markets,13,0,0,0,0,0,0000-00-00,0,6/12/2018,"Sea Wasp, LLC",0,0,no,no,7/6/2018,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,available,available,registered,available,registered,available,available,available,registered,available,registered,available,available,registered,available,registered,registered,available,34,20,12,49500,10,3.15 USD,1300,14,3.40 EUR,8100,3,2.99 USD,1900,27,10.36 GBP,0,0,0,0,taken,taken,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,144,79,65,114,66,49,137,76,61,0,,,,20,USD,13,0,0,12/6/2019 16:00
https://www.expireddomains.net/goto/1/kw9u1/21/?tr=export,jlpu.com,jlpu,com,jlpu.com,jlpu,4,2,0,0,0,0,7/5/2008,16,7/10/2007,"GoDaddy.com, LLC",0,0,no,no,10/3/2014,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,registered,available,available,available,4,3,29,20,1,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,7,2,3.5,2,363,363,2,2,2,2 - Society/Issues (100.00%),0,0,1,56,2,1,0,2,1,[English - 100.00%],0,[Japanese - 100.00%],2,0,0,0,0,0,0,0,0,0,0,0,0,65,61,4,58,55,4,64,60,4,0,,,,"2,000",USD,13,0,0,1/10/2020 07:00
https://www.expireddomains.net/goto/1/l2aq2/21/?tr=export,mw4.com,mw4,com,mw4.com,Mw,3,0,0,0,0,0,11/27/1999,113,6/20/2005,"eNom, LLC",0,0,no,no,10/26/2016,registered,registered,available,available,available,registered,registered,available,available,available,available,registered,available,available,available,available,available,available,registered,available,registered,registered,available,available,available,available,registered,available,registered,registered,available,available,15,11,21,9900,5,0.22 USD,720,24,0.01 EUR,3600,7,0.00 USD,720,10,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,4,4,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,52423714,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,100,USD,13,0,0,1/22/2020 18:33
https://www.expireddomains.net/goto/1/lkyx7/21/?tr=export,xplh.com,xplh,com,xplh.com,xplh,4,1,0,0,0,0,2/8/2011,14,9/20/2007,"Alibaba Cloud Computing (Beijing) Co., Ltd.",0,0,no,no,8/30/2015,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,5,2,30,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,3,0,0,1,102,102,1,1,1,-,2,15,5,100,1,0,0,1,1,"[English - 82.00%], [Chinese - 18.00%]",83,[Chinese - 100.00%],3,0,0,0,0,0,0,0,0,0,0,0,0,17,9,8,14,9,6,15,9,6,0,,,,"5,000",USD,13,0,0,12/2/2019 16:00
https://www.expireddomains.net/goto/1/lagni/21/?tr=export,rrlv.com,rrlv,com,rrlv.com,rrlv,4,0,0,0,0,0,4/14/2003,25,12/18/2002,"GoDaddy.com, LLC",0,0,no,no,8/19/2011,registered,registered,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,5,4,28,20,0,0.00 USD,880,19,4.97 EUR,590,1,0.00 USD,110,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,1,1,0,2,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,9,17,13,5,21,15,6,0,,,,300,USD,13,0,0,1/5/2020 07:00
https://www.expireddomains.net/goto/1/45njyo/21/?tr=export,leadnurturing.com,leadnurturing,com,LeadNurturing.com,Lead Nurturing,13,0,0,0,0,0,6/13/2008,29,1/11/2007,"GoDaddy.com, LLC",0,0,no,no,7/27/2014,registered,registered,registered,available,available,registered,available,registered,registered,available,registered,registered,available,available,available,available,registered,registered,registered,registered,registered,available,registered,available,available,available,available,registered,available,available,registered,available,21,16,16,6600,14,6.30 USD,720,18,4.48 EUR,880,28,22.40 USD,170,29,10.22 GBP,0,0,0,0,taken,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,13,18,9,10,23,11,12,0,PA,US,lead>us-city,500,USD,13,0,0,12/30/2019 07:00
https://www.expireddomains.net/goto/1/1id3gx/21/?tr=export,border.co,border,co,Border.co,Border,6,0,0,0,0,0,6/26/2013,11,7/20/2010,Dynadot LLC,0,0,no,no,11/9/2017,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,available,registered,registered,registered,registered,registered,available,registered,registered,registered,available,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,147,27,5,550000,1,0.46 USD,0,0,0.00 EUR,110000,1,0.88 USD,22200,1,0.26 GBP,0,0,0,0,available,taken,0,0,0,0,7,5,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,10342,8188,2154,8259,6532,1728,9977,7902,2075,0,,,,250,USD,13,0,0,11/27/2019 19:02
https://www.expireddomains.net/goto/1/168yj6/21/?tr=export,cfy.biz,cfy,biz,cfy.biz,cfy,3,7,0,0,0,0,2/11/2003,39,7/19/2019,"GoDaddy.com, Inc.",0,0,no,no,11/29/2015,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,available,registered,registered,registered,available,registered,66,28,4,2900,1,0.30 USD,40,19,0.00 EUR,720,1,0.00 USD,90,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,7,4,2,2,2,2,-,0,0,1,1,2,2,0,2,1,[English - 100.00%],8,[Russian - 100.00%],5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,20,USD,13,0,0,2/8/2020 14:03
https://www.expireddomains.net/goto/1/lapqr/21/?tr=export,rweh.com,rweh,com,rweh.com,rweh,4,1,0,0,0,0,4/20/2013,15,12/28/2005,"NameCheap, Inc.",0,0,no,no,12/3/2017,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,4,2,30,30,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,1,209,205,1,1,1,-,0,0,1,34,1,0,0,1,1,[English - 100.00%],0,[Chinese - 100.00%],7,0,0,0,0,0,0,0,0,0,0,0,0,68,26,42,54,21,34,65,24,41,0,,,,"6,000",USD,13,0,0,11/18/2019 03:06
https://www.expireddomains.net/goto/1/1gfhsk/21/?tr=export,bynary.com,bynary,com,ByNary.com,By Nary,6,1,2,2,1,2,1/27/2003,85,3/26/2004,"Wild West Domains, LLC",0,0,no,no,11/2/2016,registered,registered,registered,available,registered,registered,registered,registered,available,available,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,15,10,22,0,0,0.00 USD,4400,16,1.61 EUR,74000,9,6.69 USD,33100,19,4.73 GBP,0,0,0,0,taken,taken,3,6,0.5,1,8,6,1,1,1,"6 - Recreation/Travel (99.92%), 2 - Computers/Internet (0.01%)",0,0,0,0,1,1,0,1,0,,0,[Spanish/Castilian - 100.00%],1,0,0,0,0,0,0,0,0,0,0,0,0,18,13,5,9,8,2,16,12,4,0,,,,250,USD,13,0,0,11/30/2019 05:00
https://www.expireddomains.net/goto/1/l3phx/21/?tr=export,nlxd.com,nlxd,com,nlxd.com,nlxd,4,1,0,0,0,0,10/3/2003,26,8/31/2007,"Alibaba Cloud Computing (Beijing) Co., Ltd.",0,0,no,no,9/13/2015,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,4,2,30,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,6,0,0,1,119,119,1,1,1,-,2,20,6,119,1,0,0,1,1,"[English - 92.00%], [Chinese - 7.00%]",117,[Chinese - 100.00%],4,0,0,0,0,0,0,0,0,0,0,0,0,28,12,16,22,11,12,26,12,14,0,,,,"5,000",USD,13,0,0,12/2/2019 16:02
https://www.expireddomains.net/goto/1/laqj9/21/?tr=export,rwze.com,rwze,com,rwze.com,rwze,4,0,0,0,0,0,11/30/2010,14,10/23/2007,"GoDaddy.com, LLC",0,0,no,no,2/9/2016,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,5,2,30,40,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[Chinese - 100.00%],3,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,9,5,5,10,5,5,0,,,,690,USD,13,0,0,1/16/2020 15:34
https://www.expireddomains.net/goto/1/i6oye/21/?tr=export,codeventures.com,codeventures,com,CodeVentures.com,Code Ventures,12,247,3,5,0,3,2/1/2001,139,12/27/2007,"GoDaddy.com, LLC",7749489,0,no,no,10/27/2014,registered,registered,registered,available,registered,registered,available,available,available,available,available,registered,registered,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,registered,available,available,available,available,9,9,23,70,6,3.43 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,taken,taken,12,4,3,247,22,20,33,32,29,"4 - Business/Small Business (90.97%), 3 - Computers/Programming/Languages (4.83%), 3 - Computers/Internet/Web Design and Development (3.65%), 2 - Computers/Internet (0.26%), 2 - Sports/Golf (0.22%)",2,2,0,7,32,27,5,17,19,[English - 100.00%],3,"[English - 95.00%], [Finnish - 2.00%], [Swedish - 0.00%], [Danish - 0.00%], [French - 0.00%], [German - 0.00%]",201,0,0,0,0,0,0,0,0,11403162,35,5,0,21,4,17,14,1,14,19,3,16,0,,,,100,USD,13,0,0,12/26/2019 16:00
https://www.expireddomains.net/goto/1/1f7yza/21/?tr=export,sendcashonline.com,sendcashonline,com,SendCashOnline.com,Send Cash Online,14,0,0,0,0,0,2/28/2004,28,3/14/2008,SafeNames Ltd.,0,0,no,no,8/19/2011,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,1,1,31,480,72,7.19 USD,10,93,7.96 EUR,390,77,7.33 USD,40,49,9.55 GBP,0,0,0,0,available,available,0,0,0,0,2,2,0,0,0,-,1,1,0,2,0,0,0,0,0,,0,[English - 100.00%],2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,1,1,0,,,,300,USD,13,0,0,1/19/2020 07:00
https://www.expireddomains.net/goto/1/1f7zdi/21/?tr=export,twoplayer.com,twoplayer,com,TwoPlayer.com,Two Player,9,4,1,1,0,1,7/19/2001,131,5/8/2002,"GoDaddy.com, LLC",0,0,no,no,8/19/2011,registered,registered,registered,available,available,registered,available,available,available,registered,registered,registered,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,10,8,24,49500,29,0.35 USD,590,37,0.28 EUR,18100,27,0.98 USD,2400,24,0.42 GBP,0,0,0,0,taken,taken,3,0,0,4,4,2,2,2,2,-,0,0,0,0,2,2,1,2,1,,0,[English - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,48,43,5,32,31,2,46,41,5,0,PA,US,ayer>us-city|us-neighborhood,999,USD,13,0,0,1/25/2020 07:00
https://www.expireddomains.net/goto/1/kudaw/21/?tr=export,ikye.com,ikye,com,ikye.com,ikye,4,0,0,0,0,0,9/26/2003,30,2/10/2006,"GoDaddy.com, LLC",0,0,no,no,2/23/2016,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,4,2,30,0,0,0.00 USD,10,0,0.00 EUR,10,21,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,6,6,0,0,0,-,0,0,0,6,0,0,0,0,0,,0,[Chinese - 100.00%],20,0,0,0,0,0,0,0,0,0,0,0,0,47,10,37,41,9,33,47,10,37,0,,,,"2,500",USD,13,0,0,1/31/2020 18:00
https://www.expireddomains.net/goto/1/lgfkq/21/?tr=export,urtt.com,urtt,com,urtt.com,Ur Tt,4,3,0,0,0,0,2/1/2011,27,7/31/2005,Epik Inc.,0,0,no,no,10/11/2016,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,registered,available,available,5,3,29,590,0,0.00 USD,10,0,0.00 EUR,20,0,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,available,9,0,0,3,61,58,3,3,3,-,0,0,1,12,3,0,0,3,2,[English - 100.00%],0,[English - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,158,10,148,138,7,132,154,9,145,0,,,,20,USD,13,0,0,1/18/2020 16:00
